I,Elev_Rel
33244,38
33245,37
33246,37
33247,37
33248,36
33249,36
33250,36
33251,34
33252,34
33253,34
33254,32
33255,32
33256,32
33257,30
33258,30
33259,30
33260,26
33261,26
33262,28
33263,25
33264,25
33265,25
33266,21
33267,21
33268,23
33269,20
33270,20
33271,20
33272,18
33273,18
33274,18
33275,14
33276,16
33277,16
33278,13
33279,13
33280,15
33281,13
33282,13
33283,13
33284,10
33285,10
33286,10
33287,8
33288,8
33289,8
33290,7
33291,10
33292,10
33293,10
33294,10
33295,10
33296,10
33297,10
33298,10
33299,10
33300,10
33301,10
33302,11
33303,11
33304,11
33305,11
33306,11
33307,10
33308,12
33309,12
33310,12
33311,12
33312,13
33313,13
33314,13
33315,14
33316,14
33317,14
33318,14
33319,14
33320,14
33321,15
33322,15
33323,15
33324,16
33325,16
33326,16
33327,17
33328,17
33329,17
33330,16
33331,16
33332,16
33333,15
33334,15
33335,15
33336,14
33337,14
33338,14
33339,14
33340,14
33341,14
33342,13
33343,13
33344,13
33345,12
33346,12
33347,12
33348,12
33349,12
33350,12
33351,11
33352,11
33353,11
33354,10
33355,10
33356,10
33357,9
33358,9
33359,9
33360,9
33361,9
33362,9
33363,9
33364,9
33365,9
33366,9
33367,9
33368,9
33369,36
33370,36
33371,36
33372,37
33373,37
33374,37
33375,36
33376,36
33377,36
33378,37
33379,37
33380,37
33381,37
33382,37
33383,37
33384,38
33385,38
33386,38
33387,37
33388,37
33389,37
33390,35
33391,35
33392,35
33393,33
33394,33
33395,33
33396,30
33397,30
33398,30
33399,28
33400,28
33401,28
33402,26
33403,26
33404,26
33405,24
33406,24
33407,24
33408,40
33409,40
33410,42
33411,42
33412,42
33413,41
33414,41
33415,41
33416,41
33417,41
33418,41
33419,40
33420,40
33421,40
33422,40
33423,40
33424,40
33425,39
33426,40
33427,40
33428,40
33429,40
33430,40
33431,39
33432,39
33433,39
33434,38
33435,38
33436,38
33437,37
33438,37
33439,37
33440,36
33441,36
33442,36
33443,34
33444,34
33445,34
33446,32
33447,32
33448,32
33449,30
33450,30
33451,30
33452,26
33453,26
33454,28
33455,25
33456,25
33457,25
33458,21
33459,21
33460,23
33461,20
33462,20
33463,20
33464,18
33465,18
33466,18
33467,14
33468,16
33469,16
33470,13
33471,13
33472,15
33473,13
33474,13
33475,13
33476,10
33477,10
33478,10
33479,8
33480,8
33481,8
33482,7
33483,10
33484,10
33485,10
33486,10
33487,10
33488,10
33489,10
33490,10
33491,10
33492,10
33493,10
33494,11
33495,11
33496,11
33497,11
33498,11
33499,10
33500,12
33501,12
33502,12
33503,12
33504,13
33505,13
33506,13
33507,14
33508,14
33509,14
33510,14
33511,14
33512,14
33513,15
33514,15
33515,15
33516,16
33517,16
33518,16
33519,17
33520,17
33521,17
33522,16
33523,16
33524,16
33525,15
33526,15
33527,15
33528,14
33529,14
33530,14
33531,14
33532,14
33533,14
33534,13
33535,13
33536,13
33537,12
33538,12
33539,12
33540,12
33541,12
33542,12
33543,11
33544,11
33545,11
33546,10
33547,10
33548,10
33549,9
33550,9
33551,9
33552,9
33553,9
33554,9
33555,9
33556,9
33557,9
33558,9
33559,9
33560,9
33561,36
33562,36
33563,36
33564,37
33565,37
33566,37
33567,36
33568,36
33569,36
33570,37
33571,37
33572,37
33573,37
33574,37
33575,37
33576,38
33577,38
33578,38
33579,37
33580,37
33581,37
33582,35
33583,35
33584,35
33585,33
33586,33
33587,33
33588,30
33589,30
33590,30
33591,28
33592,28
33593,28
33594,26
33595,26
33596,26
33597,24
33598,24
33599,24
33600,40
33601,40
33602,42
33603,42
33604,42
33605,41
33606,41
33607,41
33608,41
33609,41
33610,41
33611,40
33612,40
33613,40
33614,40
33615,40
33616,40
33617,39
33618,40
33619,40
33620,40
33621,40
33622,40
33623,39
33624,39
33625,39
33626,38
33627,38
33628,38
33629,37
33630,37
33631,37
33632,36
33633,36
33634,36
33635,34
33636,34
33637,34
33638,32
33639,32
33640,32
33641,30
33642,30
33643,30
33644,26
33645,26
33646,28
33647,25
33648,25
33649,25
33650,21
33651,21
33652,23
33653,20
33654,20
33655,20
33656,18
33657,18
33658,18
33659,14
33660,16
33661,16
33662,13
33663,13
33664,15
33665,13
33666,13
33667,13
33668,10
33669,10
33670,10
33671,8
33672,8
33673,8
33674,7
33675,10
33676,10
33677,10
33678,10
33679,10
33680,10
33681,10
33682,10
33683,10
33684,10
33685,10
33686,11
33687,11
33688,11
33689,11
33690,11
33691,10
33692,12
33693,12
33694,12
33695,12
33696,13
33697,13
33698,13
33699,14
33700,14
33701,14
33702,14
33703,14
33704,14
33705,15
33706,15
33707,15
33708,16
33709,16
33710,16
33711,17
33712,17
33713,17
33714,16
33715,16
33716,16
33717,15
33718,15
33719,15
33720,14
33721,14
33722,14
33723,14
33724,14
33725,14
33726,13
33727,13
33728,13
33729,12
33730,12
33731,12
33732,12
33733,12
33734,12
33735,11
33736,11
33737,11
33738,10
33739,10
33740,10
33741,9
33742,9
33743,9
33744,9
33745,9
33746,9
33747,9
33748,9
33749,9
33750,9
33751,9
33752,9
33753,36
33754,36
33755,36
33756,37
33757,37
33758,37
33759,36
33760,36
33761,36
33762,37
33763,37
33764,37
33765,37
33766,37
33767,37
33768,38
33769,38
33770,38
33771,37
33772,37
33773,37
33774,35
33775,35
33776,35
33777,33
33778,33
33779,33
33780,30
33781,30
33782,30
33783,28
33784,28
33785,28
33786,26
33787,26
33788,26
33789,24
33790,24
33791,24
33792,43
33793,43
33794,44
33795,44
33796,44
33797,44
33798,44
33799,44
33800,44
33801,44
33802,44
33803,43
33804,43
33805,43
33806,43
33807,43
33808,43
33809,42
33810,43
33811,43
33812,42
33813,42
33814,42
33815,41
33816,41
33817,41
33818,40
33819,40
33820,40
33821,39
33822,39
33823,39
33824,37
33825,37
33826,37
33827,35
33828,35
33829,35
33830,34
33831,34
33832,34
33833,32
33834,32
33835,32
33836,28
33837,28
33838,30
33839,27
33840,27
33841,27
33842,24
33843,24
33844,25
33845,23
33846,23
33847,23
33848,21
33849,21
33850,21
33851,17
33852,19
33853,19
33854,16
33855,16
33856,18
33857,17
33858,17
33859,17
33860,14
33861,14
33862,14
33863,12
33864,12
33865,12
33866,11
33867,14
33868,14
33869,14
33870,14
33871,14
33872,14
33873,14
33874,14
33875,15
33876,15
33877,15
33878,15
33879,15
33880,15
33881,15
33882,15
33883,14
33884,15
33885,15
33886,15
33887,15
33888,16
33889,16
33890,16
33891,17
33892,17
33893,17
33894,17
33895,17
33896,17
33897,18
33898,18
33899,18
33900,18
33901,18
33902,18
33903,18
33904,18
33905,18
33906,18
33907,18
33908,18
33909,17
33910,17
33911,17
33912,17
33913,17
33914,17
33915,16
33916,16
33917,16
33918,15
33919,15
33920,15
33921,14
33922,14
33923,14
33924,13
33925,13
33926,13
33927,12
33928,12
33929,12
33930,11
33931,11
33932,11
33933,10
33934,10
33935,10
33936,9
33937,9
33938,9
33939,9
33940,9
33941,9
33942,9
33943,9
33944,9
33945,36
33946,36
33947,36
33948,37
33949,37
33950,37
33951,37
33952,37
33953,37
33954,37
33955,37
33956,37
33957,38
33958,38
33959,38
33960,38
33961,38
33962,38
33963,37
33964,37
33965,37
33966,35
33967,35
33968,35
33969,33
33970,33
33971,33
33972,30
33973,30
33974,30
33975,28
33976,28
33977,28
33978,26
33979,26
33980,26
33981,24
33982,24
33983,24
33984,43
33985,43
33986,44
33987,44
33988,44
33989,44
33990,44
33991,44
33992,44
33993,44
33994,44
33995,43
33996,43
33997,43
33998,43
33999,43
34000,43
34001,42
34002,43
34003,43
34004,42
34005,42
34006,42
34007,41
34008,41
34009,41
34010,40
34011,40
34012,40
34013,39
34014,39
34015,39
34016,37
34017,37
34018,37
34019,35
34020,35
34021,35
34022,34
34023,34
34024,34
34025,32
34026,32
34027,32
34028,28
34029,28
34030,30
34031,27
34032,27
34033,27
34034,24
34035,24
34036,25
34037,23
34038,23
34039,23
34040,21
34041,21
34042,21
34043,17
34044,19
34045,19
34046,16
34047,16
34048,18
34049,17
34050,17
34051,17
34052,14
34053,14
34054,14
34055,12
34056,12
34057,12
34058,11
34059,14
34060,14
34061,14
34062,14
34063,14
34064,14
34065,14
34066,14
34067,15
34068,15
34069,15
34070,15
34071,15
34072,15
34073,15
34074,15
34075,14
34076,15
34077,15
34078,15
34079,15
34080,16
34081,16
34082,16
34083,17
34084,17
34085,17
34086,17
34087,17
34088,17
34089,18
34090,18
34091,18
34092,18
34093,18
34094,18
34095,18
34096,18
34097,18
34098,18
34099,18
34100,18
34101,17
34102,17
34103,17
34104,17
34105,17
34106,17
34107,16
34108,16
34109,16
34110,15
34111,15
34112,15
34113,14
34114,14
34115,14
34116,13
34117,13
34118,13
34119,12
34120,12
34121,12
34122,11
34123,11
34124,11
34125,10
34126,10
34127,10
34128,9
34129,9
34130,9
34131,9
34132,9
34133,9
34134,9
34135,9
34136,9
34137,36
34138,36
34139,36
34140,37
34141,37
34142,37
34143,37
34144,37
34145,37
34146,37
34147,37
34148,37
34149,38
34150,38
34151,38
34152,38
34153,38
34154,38
34155,37
34156,37
34157,37
34158,35
34159,35
34160,35
34161,33
34162,33
34163,33
34164,30
34165,30
34166,30
34167,28
34168,28
34169,28
34170,26
34171,26
34172,26
34173,24
34174,24
34175,24
34176,43
34177,43
34178,44
34179,44
34180,44
34181,44
34182,44
34183,44
34184,44
34185,44
34186,44
34187,43
34188,43
34189,43
34190,43
34191,43
34192,43
34193,42
34194,43
34195,43
34196,42
34197,42
34198,42
34199,41
34200,41
34201,41
34202,40
34203,40
34204,40
34205,39
34206,39
34207,39
34208,37
34209,37
34210,37
34211,35
34212,35
34213,35
34214,34
34215,34
34216,34
34217,32
34218,32
34219,32
34220,28
34221,28
34222,30
34223,27
34224,27
34225,27
34226,24
34227,24
34228,25
34229,23
34230,23
34231,23
34232,21
34233,21
34234,21
34235,17
34236,19
34237,19
34238,16
34239,16
34240,18
34241,17
34242,17
34243,17
34244,14
34245,14
34246,14
34247,12
34248,12
34249,12
34250,11
34251,14
34252,14
34253,14
34254,14
34255,14
34256,14
34257,14
34258,14
34259,15
34260,15
34261,15
34262,15
34263,15
34264,15
34265,15
34266,15
34267,14
34268,15
34269,15
34270,15
34271,15
34272,16
34273,16
34274,16
34275,17
34276,17
34277,17
34278,17
34279,17
34280,17
34281,18
34282,18
34283,18
34284,18
34285,18
34286,18
34287,18
34288,18
34289,18
34290,18
34291,18
34292,18
34293,17
34294,17
34295,17
34296,17
34297,17
34298,17
34299,16
34300,16
34301,16
34302,15
34303,15
34304,15
34305,14
34306,14
34307,14
34308,13
34309,13
34310,13
34311,12
34312,12
34313,12
34314,11
34315,11
34316,11
34317,10
34318,10
34319,10
34320,9
34321,9
34322,9
34323,9
34324,9
34325,9
34326,9
34327,9
34328,9
34329,36
34330,36
34331,36
34332,37
34333,37
34334,37
34335,37
34336,37
34337,37
34338,37
34339,37
34340,37
34341,38
34342,38
34343,38
34344,38
34345,38
34346,38
34347,37
34348,37
34349,37
34350,35
34351,35
34352,35
34353,33
34354,33
34355,33
34356,30
34357,30
34358,30
34359,28
34360,28
34361,28
34362,26
34363,26
34364,26
34365,24
34366,24
34367,24
34368,46
34369,46
34370,47
34371,47
34372,47
34373,47
34374,47
34375,47
34376,47
34377,47
34378,47
34379,46
34380,46
34381,46
34382,45
34383,45
34384,45
34385,45
34386,45
34387,45
34388,45
34389,45
34390,45
34391,44
34392,44
34393,44
34394,42
34395,42
34396,42
34397,40
34398,40
34399,40
34400,38
34401,38
34402,38
34403,37
34404,37
34405,37
34406,35
34407,35
34408,35
34409,34
34410,34
34411,34
34412,30
34413,30
34414,32
34415,29
34416,29
34417,29
34418,26
34419,26
34420,27
34421,25
34422,25
34423,25
34424,24
34425,24
34426,24
34427,20
34428,22
34429,22
34430,19
34431,19
34432,21
34433,20
34434,20
34435,20
34436,18
34437,18
34438,18
34439,16
34440,16
34441,16
34442,16
34443,18
34444,18
34445,18
34446,18
34447,18
34448,19
34449,19
34450,19
34451,19
34452,19
34453,19
34454,19
34455,19
34456,19
34457,19
34458,19
34459,18
34460,19
34461,19
34462,19
34463,19
34464,20
34465,20
34466,20
34467,20
34468,20
34469,20
34470,20
34471,20
34472,20
34473,21
34474,21
34475,21
34476,21
34477,21
34478,21
34479,21
34480,21
34481,21
34482,20
34483,20
34484,20
34485,19
34486,19
34487,19
34488,18
34489,18
34490,18
34491,17
34492,17
34493,17
34494,16
34495,16
34496,16
34497,15
34498,15
34499,15
34500,14
34501,14
34502,14
34503,12
34504,12
34505,12
34506,11
34507,11
34508,11
34509,11
34510,11
34511,11
34512,10
34513,10
34514,10
34515,10
34516,10
34517,10
34518,10
34519,10
34520,10
34521,37
34522,37
34523,37
34524,38
34525,38
34526,38
34527,37
34528,37
34529,37
34530,38
34531,38
34532,38
34533,38
34534,38
34535,38
34536,38
34537,38
34538,38
34539,37
34540,37
34541,37
34542,35
34543,35
34544,35
34545,33
34546,33
34547,33
34548,30
34549,30
34550,30
34551,28
34552,28
34553,28
34554,26
34555,26
34556,26
34557,24
34558,24
34559,24
34560,46
34561,46
34562,47
34563,47
34564,47
34565,47
34566,47
34567,47
34568,47
34569,47
34570,47
34571,46
34572,46
34573,46
34574,45
34575,45
34576,45
34577,45
34578,45
34579,45
34580,45
34581,45
34582,45
34583,44
34584,44
34585,44
34586,42
34587,42
34588,42
34589,40
34590,40
34591,40
34592,38
34593,38
34594,38
34595,37
34596,37
34597,37
34598,35
34599,35
34600,35
34601,34
34602,34
34603,34
34604,30
34605,30
34606,32
34607,29
34608,29
34609,29
34610,26
34611,26
34612,27
34613,25
34614,25
34615,25
34616,24
34617,24
34618,24
34619,20
34620,22
34621,22
34622,19
34623,19
34624,21
34625,20
34626,20
34627,20
34628,18
34629,18
34630,18
34631,16
34632,16
34633,16
34634,16
34635,18
34636,18
34637,18
34638,18
34639,18
34640,19
34641,19
34642,19
34643,19
34644,19
34645,19
34646,19
34647,19
34648,19
34649,19
34650,19
34651,18
34652,19
34653,19
34654,19
34655,19
34656,20
34657,20
34658,20
34659,20
34660,20
34661,20
34662,20
34663,20
34664,20
34665,21
34666,21
34667,21
34668,21
34669,21
34670,21
34671,21
34672,21
34673,21
34674,20
34675,20
34676,20
34677,19
34678,19
34679,19
34680,18
34681,18
34682,18
34683,17
34684,17
34685,17
34686,16
34687,16
34688,16
34689,15
34690,15
34691,15
34692,14
34693,14
34694,14
34695,12
34696,12
34697,12
34698,11
34699,11
34700,11
34701,11
34702,11
34703,11
34704,10
34705,10
34706,10
34707,10
34708,10
34709,10
34710,10
34711,10
34712,10
34713,37
34714,37
34715,37
34716,38
34717,38
34718,38
34719,37
34720,37
34721,37
34722,38
34723,38
34724,38
34725,38
34726,38
34727,38
34728,38
34729,38
34730,38
34731,37
34732,37
34733,37
34734,35
34735,35
34736,35
34737,33
34738,33
34739,33
34740,30
34741,30
34742,30
34743,28
34744,28
34745,28
34746,26
34747,26
34748,26
34749,24
34750,24
34751,24
34752,46
34753,46
34754,47
34755,47
34756,47
34757,47
34758,47
34759,47
34760,47
34761,47
34762,47
34763,46
34764,46
34765,46
34766,45
34767,45
34768,45
34769,45
34770,45
34771,45
34772,45
34773,45
34774,45
34775,44
34776,44
34777,44
34778,42
34779,42
34780,42
34781,40
34782,40
34783,40
34784,38
34785,38
34786,38
34787,37
34788,37
34789,37
34790,35
34791,35
34792,35
34793,34
34794,34
34795,34
34796,30
34797,30
34798,32
34799,29
34800,29
34801,29
34802,26
34803,26
34804,27
34805,25
34806,25
34807,25
34808,24
34809,24
34810,24
34811,20
34812,22
34813,22
34814,19
34815,19
34816,21
34817,20
34818,20
34819,20
34820,18
34821,18
34822,18
34823,16
34824,16
34825,16
34826,16
34827,18
34828,18
34829,18
34830,18
34831,18
34832,19
34833,19
34834,19
34835,19
34836,19
34837,19
34838,19
34839,19
34840,19
34841,19
34842,19
34843,18
34844,19
34845,19
34846,19
34847,19
34848,20
34849,20
34850,20
34851,20
34852,20
34853,20
34854,20
34855,20
34856,20
34857,21
34858,21
34859,21
34860,21
34861,21
34862,21
34863,21
34864,21
34865,21
34866,20
34867,20
34868,20
34869,19
34870,19
34871,19
34872,18
34873,18
34874,18
34875,17
34876,17
34877,17
34878,16
34879,16
34880,16
34881,15
34882,15
34883,15
34884,14
34885,14
34886,14
34887,12
34888,12
34889,12
34890,11
34891,11
34892,11
34893,11
34894,11
34895,11
34896,10
34897,10
34898,10
34899,10
34900,10
34901,10
34902,10
34903,10
34904,10
34905,37
34906,37
34907,37
34908,38
34909,38
34910,38
34911,37
34912,37
34913,37
34914,38
34915,38
34916,38
34917,38
34918,38
34919,38
34920,38
34921,38
34922,38
34923,37
34924,37
34925,37
34926,35
34927,35
34928,35
34929,33
34930,33
34931,33
34932,30
34933,30
34934,30
34935,28
34936,28
34937,28
34938,26
34939,26
34940,26
34941,24
34942,24
34943,24
34944,49
34945,49
34946,49
34947,49
34948,49
34949,49
34950,49
34951,49
34952,49
34953,49
34954,49
34955,48
34956,48
34957,48
34958,48
34959,48
34960,48
34961,47
34962,48
34963,48
34964,47
34965,47
34966,47
34967,46
34968,46
34969,46
34970,44
34971,44
34972,44
34973,42
34974,42
34975,42
34976,40
34977,40
34978,40
34979,39
34980,39
34981,39
34982,37
34983,37
34984,37
34985,35
34986,35
34987,35
34988,32
34989,32
34990,33
34991,31
34992,31
34993,31
34994,28
34995,28
34996,30
34997,27
34998,27
34999,27
35000,26
35001,26
35002,26
35003,22
35004,24
35005,24
35006,21
35007,21
35008,23
35009,22
35010,22
35011,22
35012,21
35013,21
35014,21
35015,19
35016,19
35017,19
35018,19
35019,22
35020,22
35021,22
35022,22
35023,22
35024,22
35025,22
35026,22
35027,23
35028,23
35029,23
35030,23
35031,23
35032,23
35033,23
35034,23
35035,22
35036,23
35037,23
35038,23
35039,23
35040,23
35041,23
35042,23
35043,23
35044,23
35045,23
35046,23
35047,23
35048,23
35049,23
35050,23
35051,23
35052,23
35053,23
35054,23
35055,22
35056,22
35057,22
35058,22
35059,22
35060,22
35061,21
35062,21
35063,21
35064,20
35065,20
35066,20
35067,19
35068,19
35069,19
35070,18
35071,18
35072,18
35073,16
35074,16
35075,16
35076,14
35077,14
35078,14
35079,13
35080,13
35081,13
35082,12
35083,12
35084,12
35085,11
35086,11
35087,11
35088,11
35089,11
35090,11
35091,11
35092,11
35093,11
35094,11
35095,11
35096,11
35097,38
35098,38
35099,38
35100,38
35101,38
35102,38
35103,38
35104,38
35105,38
35106,38
35107,38
35108,38
35109,38
35110,38
35111,38
35112,36
35113,36
35114,36
35115,37
35116,37
35117,37
35118,35
35119,35
35120,35
35121,32
35122,32
35123,32
35124,30
35125,30
35126,30
35127,28
35128,28
35129,28
35130,27
35131,27
35132,27
35133,25
35134,25
35135,25
35136,49
35137,49
35138,49
35139,49
35140,49
35141,49
35142,49
35143,49
35144,49
35145,49
35146,49
35147,48
35148,48
35149,48
35150,48
35151,48
35152,48
35153,47
35154,48
35155,48
35156,47
35157,47
35158,47
35159,46
35160,46
35161,46
35162,44
35163,44
35164,44
35165,42
35166,42
35167,42
35168,40
35169,40
35170,40
35171,39
35172,39
35173,39
35174,37
35175,37
35176,37
35177,35
35178,35
35179,35
35180,32
35181,32
35182,33
35183,31
35184,31
35185,31
35186,28
35187,28
35188,30
35189,27
35190,27
35191,27
35192,26
35193,26
35194,26
35195,22
35196,24
35197,24
35198,21
35199,21
35200,23
35201,22
35202,22
35203,22
35204,21
35205,21
35206,21
35207,19
35208,19
35209,19
35210,19
35211,22
35212,22
35213,22
35214,22
35215,22
35216,22
35217,22
35218,22
35219,23
35220,23
35221,23
35222,23
35223,23
35224,23
35225,23
35226,23
35227,22
35228,23
35229,23
35230,23
35231,23
35232,23
35233,23
35234,23
35235,23
35236,23
35237,23
35238,23
35239,23
35240,23
35241,23
35242,23
35243,23
35244,23
35245,23
35246,23
35247,22
35248,22
35249,22
35250,22
35251,22
35252,22
35253,21
35254,21
35255,21
35256,20
35257,20
35258,20
35259,19
35260,19
35261,19
35262,18
35263,18
35264,18
35265,16
35266,16
35267,16
35268,14
35269,14
35270,14
35271,13
35272,13
35273,13
35274,12
35275,12
35276,12
35277,11
35278,11
35279,11
35280,11
35281,11
35282,11
35283,11
35284,11
35285,11
35286,11
35287,11
35288,11
35289,38
35290,38
35291,38
35292,38
35293,38
35294,38
35295,38
35296,38
35297,38
35298,38
35299,38
35300,38
35301,38
35302,38
35303,38
35304,36
35305,36
35306,36
35307,37
35308,37
35309,37
35310,35
35311,35
35312,35
35313,32
35314,32
35315,32
35316,30
35317,30
35318,30
35319,28
35320,28
35321,28
35322,27
35323,27
35324,27
35325,25
35326,25
35327,25
35328,49
35329,49
35330,49
35331,49
35332,49
35333,49
35334,49
35335,49
35336,49
35337,49
35338,49
35339,48
35340,48
35341,48
35342,48
35343,48
35344,48
35345,47
35346,48
35347,48
35348,47
35349,47
35350,47
35351,46
35352,46
35353,46
35354,44
35355,44
35356,44
35357,42
35358,42
35359,42
35360,40
35361,40
35362,40
35363,39
35364,39
35365,39
35366,37
35367,37
35368,37
35369,35
35370,35
35371,35
35372,32
35373,32
35374,33
35375,31
35376,31
35377,31
35378,28
35379,28
35380,30
35381,27
35382,27
35383,27
35384,26
35385,26
35386,26
35387,22
35388,24
35389,24
35390,21
35391,21
35392,23
35393,22
35394,22
35395,22
35396,21
35397,21
35398,21
35399,19
35400,19
35401,19
35402,19
35403,22
35404,22
35405,22
35406,22
35407,22
35408,22
35409,22
35410,22
35411,23
35412,23
35413,23
35414,23
35415,23
35416,23
35417,23
35418,23
35419,22
35420,23
35421,23
35422,23
35423,23
35424,23
35425,23
35426,23
35427,23
35428,23
35429,23
35430,23
35431,23
35432,23
35433,23
35434,23
35435,23
35436,23
35437,23
35438,23
35439,22
35440,22
35441,22
35442,22
35443,22
35444,22
35445,21
35446,21
35447,21
35448,20
35449,20
35450,20
35451,19
35452,19
35453,19
35454,18
35455,18
35456,18
35457,16
35458,16
35459,16
35460,14
35461,14
35462,14
35463,13
35464,13
35465,13
35466,12
35467,12
35468,12
35469,11
35470,11
35471,11
35472,11
35473,11
35474,11
35475,11
35476,11
35477,11
35478,11
35479,11
35480,11
35481,38
35482,38
35483,38
35484,38
35485,38
35486,38
35487,38
35488,38
35489,38
35490,38
35491,38
35492,38
35493,38
35494,38
35495,38
35496,36
35497,36
35498,36
35499,37
35500,37
35501,37
35502,35
35503,35
35504,35
35505,32
35506,32
35507,32
35508,30
35509,30
35510,30
35511,28
35512,28
35513,28
35514,27
35515,27
35516,27
35517,25
35518,25
35519,25
35520,51
35521,51
35522,51
35523,51
35524,51
35525,52
35526,52
35527,52
35528,51
35529,51
35530,51
35531,50
35532,50
35533,50
35534,50
35535,50
35536,50
35537,50
35538,51
35539,51
35540,50
35541,50
35542,50
35543,49
35544,49
35545,49
35546,47
35547,47
35548,47
35549,45
35550,45
35551,45
35552,43
35553,43
35554,43
35555,41
35556,41
35557,41
35558,39
35559,39
35560,39
35561,37
35562,37
35563,37
35564,34
35565,34
35566,35
35567,33
35568,33
35569,33
35570,30
35571,30
35572,32
35573,29
35574,29
35575,29
35576,28
35577,28
35578,28
35579,24
35580,26
35581,26
35582,24
35583,24
35584,25
35585,25
35586,25
35587,25
35588,23
35589,23
35590,23
35591,22
35592,22
35593,22
35594,22
35595,25
35596,25
35597,25
35598,25
35599,25
35600,25
35601,25
35602,25
35603,26
35604,26
35605,26
35606,26
35607,26
35608,26
35609,26
35610,26
35611,25
35612,26
35613,26
35614,26
35615,26
35616,26
35617,26
35618,26
35619,26
35620,26
35621,26
35622,25
35623,25
35624,25
35625,25
35626,25
35627,25
35628,25
35629,25
35630,25
35631,24
35632,24
35633,24
35634,23
35635,23
35636,23
35637,23
35638,23
35639,23
35640,22
35641,22
35642,22
35643,20
35644,20
35645,20
35646,19
35647,19
35648,19
35649,17
35650,17
35651,17
35652,15
35653,15
35654,15
35655,13
35656,13
35657,13
35658,12
35659,12
35660,12
35661,12
35662,12
35663,12
35664,12
35665,12
35666,12
35667,12
35668,12
35669,12
35670,12
35671,12
35672,12
35673,38
35674,38
35675,38
35676,39
35677,39
35678,39
35679,38
35680,38
35681,38
35682,38
35683,38
35684,38
35685,37
35686,37
35687,37
35688,36
35689,36
35690,36
35691,36
35692,36
35693,36
35694,34
35695,34
35696,34
35697,32
35698,32
35699,32
35700,30
35701,30
35702,30
35703,28
35704,28
35705,28
35706,27
35707,27
35708,27
35709,25
35710,25
35711,25
35712,51
35713,51
35714,51
35715,51
35716,51
35717,52
35718,52
35719,52
35720,51
35721,51
35722,51
35723,50
35724,50
35725,50
35726,50
35727,50
35728,50
35729,50
35730,51
35731,51
35732,50
35733,50
35734,50
35735,49
35736,49
35737,49
35738,47
35739,47
35740,47
35741,45
35742,45
35743,45
35744,43
35745,43
35746,43
35747,41
35748,41
35749,41
35750,39
35751,39
35752,39
35753,37
35754,37
35755,37
35756,34
35757,34
35758,35
35759,33
35760,33
35761,33
35762,30
35763,30
35764,32
35765,29
35766,29
35767,29
35768,28
35769,28
35770,28
35771,24
35772,26
35773,26
35774,24
35775,24
35776,25
35777,25
35778,25
35779,25
35780,23
35781,23
35782,23
35783,22
35784,22
35785,22
35786,22
35787,25
35788,25
35789,25
35790,25
35791,25
35792,25
35793,25
35794,25
35795,26
35796,26
35797,26
35798,26
35799,26
35800,26
35801,26
35802,26
35803,25
35804,26
35805,26
35806,26
35807,26
35808,26
35809,26
35810,26
35811,26
35812,26
35813,26
35814,25
35815,25
35816,25
35817,25
35818,25
35819,25
35820,25
35821,25
35822,25
35823,24
35824,24
35825,24
35826,23
35827,23
35828,23
35829,23
35830,23
35831,23
35832,22
35833,22
35834,22
35835,20
35836,20
35837,20
35838,19
35839,19
35840,19
35841,17
35842,17
35843,17
35844,15
35845,15
35846,15
35847,13
35848,13
35849,13
35850,12
35851,12
35852,12
35853,12
35854,12
35855,12
35856,12
35857,12
35858,12
35859,12
35860,12
35861,12
35862,12
35863,12
35864,12
35865,38
35866,38
35867,38
35868,39
35869,39
35870,39
35871,38
35872,38
35873,38
35874,38
35875,38
35876,38
35877,37
35878,37
35879,37
35880,36
35881,36
35882,36
35883,36
35884,36
35885,36
35886,34
35887,34
35888,34
35889,32
35890,32
35891,32
35892,30
35893,30
35894,30
35895,28
35896,28
35897,28
35898,27
35899,27
35900,27
35901,25
35902,25
35903,25
35904,51
35905,51
35906,51
35907,51
35908,51
35909,52
35910,52
35911,52
35912,51
35913,51
35914,51
35915,50
35916,50
35917,50
35918,50
35919,50
35920,50
35921,50
35922,51
35923,51
35924,50
35925,50
35926,50
35927,49
35928,49
35929,49
35930,47
35931,47
35932,47
35933,45
35934,45
35935,45
35936,43
35937,43
35938,43
35939,41
35940,41
35941,41
35942,39
35943,39
35944,39
35945,37
35946,37
35947,37
35948,34
35949,34
35950,35
35951,33
35952,33
35953,33
35954,30
35955,30
35956,32
35957,29
35958,29
35959,29
35960,28
35961,28
35962,28
35963,24
35964,26
35965,26
35966,24
35967,24
35968,25
35969,25
35970,25
35971,25
35972,23
35973,23
35974,23
35975,22
35976,22
35977,22
35978,22
35979,25
35980,25
35981,25
35982,25
35983,25
35984,25
35985,25
35986,25
35987,26
35988,26
35989,26
35990,26
35991,26
35992,26
35993,26
35994,26
35995,25
35996,26
35997,26
35998,26
35999,26
36000,26
36001,26
36002,26
36003,26
36004,26
36005,26
36006,25
36007,25
36008,25
36009,25
36010,25
36011,25
36012,25
36013,25
36014,25
36015,24
36016,24
36017,24
36018,23
36019,23
36020,23
36021,23
36022,23
36023,23
36024,22
36025,22
36026,22
36027,20
36028,20
36029,20
36030,19
36031,19
36032,19
36033,17
36034,17
36035,17
36036,15
36037,15
36038,15
36039,13
36040,13
36041,13
